id,listing_id,negative_sentiment,neutral_sentiment,positive_sentiment,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1603,8497555,0.010142857,0.847142857,0.142571429,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",139,0,0,0,0,7,10,9,10,10,10,8,0.63
1604,8514932,0.00795,0.69825,0.2938,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",115,6,36,66,93,20,10,9,10,10,10,10,1.77
1605,8515356,0,0.612625,0.387375,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",89,2,28,58,58,8,10,10,10,10,9,10,0.72
1606,8518091,0.006769231,0.617846154,0.375307692,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",65,0,0,0,0,13,10,9,9,9,9,9,1.19
1607,8518237,0.012166667,0.662857143,0.324952381,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",250,9,28,57,141,42,10,10,10,10,10,10,3.6
1608,8518665,0.08,0.821,0.1,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",169,13,13,13,13,1,10,10,10,10,10,10,0.09
1609,8521792,0.007793103,0.632827586,0.359413793,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",110,7,17,31,290,29,10,9,10,10,9,9,2.49
1610,8523157,0.0083125,0.632375,0.3593125,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",79,10,10,15,258,16,10,10,10,10,9,10,3.08
1611,8536113,0.006777778,0.726444444,0.266666667,Condominium,Entire home/apt,8,2,5,4,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",300,0,0,0,5,9,10,10,10,10,9,10,5.87
1612,8536127,0.012047619,0.825714286,0.162238095,House,Entire home/apt,8,2,4,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers}",225,26,48,78,353,21,9,8,10,9,7,7,1.82
1613,8537786,0.030142857,0.738928571,0.231142857,Townhouse,Private room,1,2,1,1,Real Bed,"{Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door""}",202,30,60,90,365,14,7,7,9,9,10,7,1.21
1614,8539551,0.01130303,0.691545455,0.297181818,House,Private room,1,2,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_50""}",79,0,0,0,217,33,10,9,10,10,10,9,2.84
1615,8548176,0.014666667,0.692791667,0.292583333,House,Entire home/apt,16,1,3,5,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125,26,51,81,351,24,10,10,10,10,9,9,2.07
1616,8552338,0.068,0.805,0.127,House,Private room,2,2,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",50,0,0,0,3,1,6,4,10,10,10,6,0.09
1617,8555187,0.008448276,0.67562069,0.315896552,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Buzzer/Wireless Intercom"",""Smoke Detector"",Essentials,Shampoo}",84,0,0,0,0,29,10,9,10,10,10,10,2.6
1618,8556025,0.012319444,0.673208333,0.314458333,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",220,4,20,42,309,72,10,10,10,10,10,10,6.22
1619,8563141,0.015027027,0.708378378,0.276621622,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Dryer,Essentials}",285,5,8,36,127,37,9,10,10,10,10,9,3.4
1620,8566407,0.022755556,0.709044444,0.268244444,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",115,2,2,19,19,45,10,10,10,10,9,10,3.9
1621,8575476,0.0075,0.700409091,0.292090909,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",215,2,12,42,223,22,10,9,10,10,10,9,1.99
